horizon_periods,current_regime,feature,family,stay_mean,switch_mean,switch_minus_stay,effect_size,stay_rows,switch_rows,abs_effect_size
4,risk_off_stress,lqd_agg_ratio_ret_13p,cross_asset,-0.02353824443545517,-0.0068163732667548965,0.016721871168700272,0.5784565972729612,118,39,0.5784565972729612
4,risk_off_stress,lqd_ret_13p,cross_asset,-0.025873425768079387,0.00552696182765124,0.031400387595730626,0.576679769254765,118,39,0.576679769254765
4,risk_off_stress,unrate_level_z,macro_growth,0.2647796139775707,1.2647069788743006,0.99992736489673,0.5554043652132428,118,39,0.5554043652132428
4,risk_off_stress,core_cpi_yoy_chg_13p,macro_growth,0.0004652614092986931,-0.003063203644245664,-0.0035284650535443575,-0.5320451786791245,118,39,0.5320451786791245
4,risk_off_stress,rsafs_yoy_chg_13p,macro_growth,-0.007684759525002281,-0.029341667157058035,-0.021656907632055755,-0.5275515569309358,118,39,0.5275515569309358
4,risk_off_stress,qqq_minus_spy_ret_13p,cross_asset,-0.00427298768428888,0.0201121124310704,0.024385100115359278,0.4534476304787252,118,39,0.4534476304787252
4,risk_off_stress,payems_yoy_chg_13p,macro_growth,-0.0005030588775570512,-0.008871848164833645,-0.008368789287276593,-0.4441464129212293,118,39,0.4441464129212293
4,risk_off_stress,nfci_level_z,macro_credit,2.123424917202941,1.3436764162853219,-0.7797485009176193,-0.44338509199365417,118,39,0.44338509199365417
4,risk_off_stress,yield_curve_10y2y_chg_13p,macro_rates,0.09016949152542371,-0.12282051282051275,-0.21299000434593646,-0.4320268208903147,118,39,0.4320268208903147
4,risk_off_stress,ndx_new_252d_high_low_spread_pct_chg_13p,breadth_concentration,-0.07342333505868968,-0.02327539453563359,0.05014794052305609,0.41495998028253733,118,39,0.41495998028253733
4,risk_off_stress,agg_ret_13p,cross_asset,-0.0028092735416352425,0.012135621859429438,0.014944895401064681,0.40815924600261266,118,39,0.40815924600261266
4,risk_off_stress,qqq_above_sma40p,qqq_state,0.2966101694915254,0.1282051282051282,-0.16840504128639722,-0.38525145446905584,118,39,0.38525145446905584
4,risk_off_stress,sahm_realtime_chg_13p,macro_growth,0.04898305084745764,0.28435897435897434,0.2353759235115167,0.3802701393271224,118,39,0.3802701393271224
4,risk_off_stress,spy_ret_13p,cross_asset,-0.07464032793890378,-0.10606006509569162,-0.031419737156787836,-0.37135693405374687,118,39,0.37135693405374687
4,risk_off_stress,ndx_new_252d_high_low_spread_pct,breadth_concentration,-0.04299730060626381,-0.008758615465458424,0.034238685140805386,0.34435183474737435,118,39,0.34435183474737435
4,risk_off_stress,qqq_ret_26p,qqq_state,-0.06218133068798722,-0.11281854215715505,-0.050637211469167824,-0.3398008219336962,118,39,0.3398008219336962
4,risk_off_stress,sahm_realtime_trigger,macro_growth,0.211864406779661,0.358974358974359,0.14710995219469797,0.3393758014730762,118,39,0.3393758014730762
4,risk_off_stress,breakeven_curve_10y5y_level_z,macro_rates,0.7118554772693675,0.08251512364319875,-0.6293403536261687,-0.33117638603058347,118,39,0.33117638603058347
4,risk_off_stress,qqq_drawdown_13p,qqq_state,-0.13071270532940277,-0.1040808596899008,0.026631845639501966,0.31731082157415547,118,39,0.31731082157415547
4,risk_off_stress,dgs10_level_z,macro_rates,-0.30357130434362406,-0.9223550678915913,-0.6187837635479672,-0.31656670904160045,118,39,0.31656670904160045
4,risk_off_stress,ndx_net_advancers_pct_chg_13p,breadth_concentration,-0.10458728509894188,0.16661040943372238,0.2711976945326643,0.3165446285710091,118,39,0.3165446285710091
4,risk_off_stress,dgs10_chg_13p,macro_rates,-0.1102542372881356,-0.3076923076923077,-0.1974380704041721,-0.2872113805538319,118,39,0.2872113805538319
4,risk_off_stress,qqq_drawdown_52p,qqq_state,-0.17431566310846897,-0.20799386824922259,-0.03367820514075362,-0.2822766870307077,118,39,0.2822766870307077
4,risk_off_stress,vix_chg_13p,cross_asset,10.606439915254237,7.057436923076923,-3.5490029921773134,-0.25979200022216636,118,39,0.25979200022216636
4,risk_off_stress,ndx_current_top10_market_cap_weight_pct,breadth_concentration,67.09228419521342,67.0922841952134,-2.842170943040401e-14,-0.22151337760214726,118,39,0.22151337760214726
4,risk_off_stress,ndx_pct_above_sma200_chg_13p,breadth_concentration,-0.2304776793243843,-0.18534063557349054,0.04513704375089375,0.21889467232751847,118,39,0.21889467232751847
4,risk_off_stress,nfci_chg_13p,macro_credit,0.4061101694915254,0.2879743589743589,-0.11813581051716648,-0.2157770384314022,118,39,0.2157770384314022
4,risk_off_stress,ndx_net_advancers_pct,breadth_concentration,-0.0939006036846303,0.035069442665871295,0.12897004635050158,0.20813828325789874,118,39,0.20813828325789874
4,risk_off_stress,dgs2_level_z,macro_rates,-0.5083843197791551,-0.9823894055965773,-0.4740050858174222,-0.20141461969856425,118,39,0.20141461969856425
4,risk_off_stress,real_yield_10y_chg_13p,macro_rates,0.10872881355932204,-0.01641025641025644,-0.1251390699695785,-0.1997984825096193,118,39,0.1997984825096193
4,risk_off_stress,sahm_realtime_level_z,macro_growth,0.7361049047602366,1.0912081439530685,0.35510323919283193,0.19527129128113738,118,39,0.19527129128113738
4,risk_off_stress,ndx_pct_above_sma200,breadth_concentration,0.3572883546584106,0.32224899456210915,-0.03503936009630143,-0.18079876347723312,118,39,0.18079876347723312
4,risk_off_stress,t5yie_chg_13p,macro_rates,-0.3976271186440678,-0.24846153846153848,0.14916558018252932,0.17116208818064582,118,39,0.17116208818064582
4,risk_off_stress,qqq_dist_sma40p,qqq_state,-0.0627570841392058,-0.0811186091834891,-0.01836152504428329,-0.16864003858864846,118,39,0.16864003858864846
4,risk_off_stress,qqew_vs_qqq_nav,breadth_concentration,0.7644435761072249,0.7406736157228924,-0.023769960384332545,-0.14032220953044364,118,39,0.14032220953044364
4,risk_off_stress,t10yie_chg_13p,macro_rates,-0.21898305084745762,-0.2912820512820513,-0.0722990004345937,-0.13836518908144219,118,39,0.13836518908144219
4,risk_off_stress,qqq_rv_short_vs_main,qqq_state,0.03901960376894372,-0.008731051556351663,-0.047750655325295384,-0.12045244783398305,118,39,0.12045244783398305
4,risk_off_stress,baa10y_level_z,macro_credit,1.6234993039624788,1.4431835969845077,-0.18031570697797106,-0.11468382940956706,118,39,0.11468382940956706
4,risk_off_stress,policy_rate_chg_13p,macro_rates,-0.1966101694915254,-0.2820512820512821,-0.0854411125597567,-0.09172948309960442,118,39,0.09172948309960442
4,risk_off_stress,baa10y_chg_13p,macro_credit,0.5642372881355932,0.5051282051282052,-0.05910908300738793,-0.08481189955298055,118,39,0.08481189955298055
4,risk_off_stress,qqq_ret_13p,qqq_state,-0.07891331562319265,-0.08594795266462119,-0.0070346370414285375,-0.06657371990830921,118,39,0.06657371990830921
4,risk_off_stress,dgs2_chg_13p,macro_rates,-0.20042372881355927,-0.1848717948717949,0.015551933941764379,0.01638193696310788,118,39,0.01638193696310788
4,risk_off_stress,ndx_current_top10_market_cap_weight_pct_chg_13p,breadth_concentration,0.0,0.0,0.0,,118,39,
4,risk_on_growth,qqq_rv_13p,qqq_state,0.25479301719876324,0.19757223869374205,-0.05722077850502119,-0.6923189472320478,112,41,0.6923189472320478
4,risk_on_growth,qqq_minus_spy_ret_13p,cross_asset,0.025729858432205415,0.0525325775861013,0.026802719153895888,0.5271584973744184,112,41,0.5271584973744184
4,risk_on_growth,t5yie_chg_13p,macro_rates,0.06758928571428573,0.3170731707317073,0.24948388501742158,0.5197404498958683,112,41,0.5197404498958683
4,risk_on_growth,agg_ret_13p,cross_asset,0.025203102611935375,0.013016054658605253,-0.012187047953330123,-0.48377984876348024,112,41,0.48377984876348024
4,risk_on_growth,dgs2_chg_13p,macro_rates,-0.12562500000000001,0.05609756097560975,0.18172256097560976,0.42287809585221886,112,41,0.42287809585221886
4,risk_on_growth,qqq_rv_26p,qqq_state,0.27255387886405746,0.24268670859576758,-0.02986717026828989,-0.4064215441208842,112,41,0.4064215441208842
4,risk_on_growth,lqd_ret_13p,cross_asset,0.04665973740225314,0.02705454726499499,-0.01960519013725815,-0.40014012634119667,112,41,0.40014012634119667
4,risk_on_growth,lqd_agg_ratio_dist_sma26p,cross_asset,0.015263034482550702,0.009756502794708691,-0.005506531687842011,-0.38009716751229145,112,41,0.38009716751229145
4,risk_on_growth,qqq_drawdown_52p,qqq_state,-0.12045821159668864,-0.07500369165948038,0.045454519937208254,0.37571919980706175,112,41,0.37571919980706175
4,risk_on_growth,ndx_pct_above_sma200_chg_13p,breadth_concentration,0.2177073154184401,0.14119131368089521,-0.07651600173754489,-0.3652238584531108,112,41,0.3652238584531108
4,risk_on_growth,dgs10_chg_13p,macro_rates,-0.1524107142857143,-0.002926829268292729,0.14948388501742155,0.3192139642527138,112,41,0.3192139642527138
4,risk_on_growth,pce_yoy_chg_13p,macro_growth,-0.005753833708117473,-0.0034487092983199416,0.002305124409797532,0.3012022637826202,112,41,0.3012022637826202
4,risk_on_growth,t10yie_chg_13p,macro_rates,0.06517857142857145,0.16463414634146342,0.09945557491289198,0.2902678161583594,112,41,0.2902678161583594
4,risk_on_growth,qqq_rv_short_vs_main,qqq_state,-0.2021351585565612,-0.10733485343216484,0.09480030512439636,0.2731524395941646,112,41,0.2731524395941646
4,risk_on_growth,ndx_new_252d_high_low_spread_pct_chg_13p,breadth_concentration,0.06786086668268432,0.04126040760054115,-0.026600459082143167,-0.26714432631119905,112,41,0.26714432631119905
4,risk_on_growth,qqq_ret_13p,qqq_state,0.09117506214116342,0.1162453857208879,0.025070323579724482,0.2632300975884124,112,41,0.2632300975884124
4,risk_on_growth,vix_chg_13p,cross_asset,-7.0803568750000005,-4.895854390243903,2.1845024847560977,0.25814458536370033,112,41,0.25814458536370033
4,risk_on_growth,lqd_agg_ratio_ret_13p,cross_asset,0.02053631737842468,0.01354731040809639,-0.006989006970328289,-0.2445284528370724,112,41,0.2445284528370724
4,risk_on_growth,dgs10_level_z,macro_rates,-0.6915035625301627,-0.4207509525214856,0.27075261000867706,0.24279434476084638,112,41,0.24279434476084638
4,risk_on_growth,qqq_drawdown_13p,qqq_state,-0.02286255366668006,-0.016423826611585014,0.006438727055095045,0.23423697763724008,112,41,0.23423697763724008
4,risk_on_growth,qqew_vs_qqq_nav,breadth_concentration,0.7713382251707541,0.738124966385193,-0.03321325878556114,-0.2289476151133474,112,41,0.2289476151133474
4,risk_on_growth,sahm_realtime_chg_13p,macro_growth,0.5236607142857143,1.0136585365853659,0.4899978222996516,0.22861609081714646,112,41,0.22861609081714646
4,risk_on_growth,sahm_realtime_trigger,macro_growth,0.44642857142857145,0.5609756097560976,0.11454703832752616,0.22858353809358883,112,41,0.22858353809358883
4,risk_on_growth,ndx_net_advancers_pct_chg_13p,breadth_concentration,0.11535459626812108,-0.05658300876685718,-0.17193760503497826,-0.2259871683298631,112,41,0.2259871683298631
4,risk_on_growth,ndx_pct_above_sma50,breadth_concentration,0.7289267711693252,0.6949883550620682,-0.03393841610725701,-0.2180737844187853,112,41,0.2180737844187853
4,risk_on_growth,sahm_realtime_level_z,macro_growth,0.8138807683969403,1.2097823791205184,0.3959016107235781,0.1992860817508222,112,41,0.1992860817508222
4,risk_on_growth,vix_chg_4p,cross_asset,-2.0086612500000003,-1.1726817073170734,0.8359795426829268,0.1892776949894369,112,41,0.1892776949894369
4,risk_on_growth,unrate_level_z,macro_growth,0.7215339168468189,1.081005548010559,0.35947163116374004,0.18868988733946773,112,41,0.18868988733946773
4,risk_on_growth,breakeven_curve_10y5y_level_z,macro_rates,0.267492747002267,0.11441115442050959,-0.1530815925817574,-0.17403415244165477,112,41,0.17403415244165477
4,risk_on_growth,qqq_dist_sma40p,qqq_state,0.05755002564220441,0.07582132792767991,0.0182713022854755,0.1736850577692468,112,41,0.1736850577692468
4,risk_on_growth,core_cpi_yoy_chg_13p,macro_growth,-0.001184648772865645,-0.0003832649505060611,0.0008013838223595838,0.1676034501824928,112,41,0.1676034501824928
4,risk_on_growth,move_chg_13p,cross_asset,-11.758768075178569,-6.989488102439025,4.769279972739544,0.16078204677938165,112,41,0.16078204677938165
4,risk_on_growth,move_chg_4p,cross_asset,-3.0086928434821436,0.3635339602439022,3.3722268037260457,0.15559166711637573,112,41,0.15559166711637573
4,risk_on_growth,rsafs_yoy_chg_13p,macro_growth,-0.03177468027275986,-0.021616596572419853,0.01015808370034001,0.14305983520390542,112,41,0.14305983520390542
4,risk_on_growth,real_yield_10y_chg_13p,macro_rates,-0.21758928571428568,-0.1675609756097561,0.05002831010452957,0.1385849171270526,112,41,0.1385849171270526
4,risk_on_growth,qqq_ret_4p,qqq_state,0.039808480984515726,0.03280863575152223,-0.006999845232993497,-0.13618449741435298,112,41,0.13618449741435298
4,risk_on_growth,qqq_ret_26p,qqq_state,0.08144581108014849,0.10232192616622171,0.02087611508607322,0.1277951871839053,112,41,0.1277951871839053
4,risk_on_growth,ndx_current_top10_market_cap_weight_pct,breadth_concentration,67.09228419521342,67.09228419521341,-1.4210854715202004e-14,-0.12459083359940033,112,41,0.12459083359940033
4,risk_on_growth,dgs2_level_z,macro_rates,-0.9043978768066446,-0.7642245430136991,0.1401733337929455,0.12220967449764482,112,41,0.12220967449764482
4,risk_on_growth,sahm_realtime_level,macro_growth,1.3658035714285715,1.6417073170731709,0.2759037456445994,0.12082149221122024,112,41,0.12082149221122024
4,risk_on_growth,policy_rate_chg_13p,macro_rates,0.05723214285714285,-0.0036585365853658595,-0.060890679442508706,-0.112122991852322,112,41,0.112122991852322
4,risk_on_growth,qqq_above_sma40p,qqq_state,0.7857142857142857,0.8292682926829268,0.04355400696864109,0.10800276234233026,112,41,0.10800276234233026
4,risk_on_growth,yield_curve_10y2y_chg_13p,macro_rates,-0.026785714285714263,-0.05902439024390248,-0.03223867595818822,-0.09324568189250498,112,41,0.09324568189250498
4,risk_on_growth,nfci_level_z,macro_credit,0.2054703960658522,0.1186372896941226,-0.08683310637172961,-0.0866538823432475,112,41,0.0866538823432475
4,risk_on_growth,ndx_net_advancers_pct,breadth_concentration,0.10192918462599286,0.05991050198423216,-0.0420186826417607,-0.08348538090644592,112,41,0.08348538090644592
4,risk_on_growth,baa10y_chg_13p,macro_credit,-0.2463392857142857,-0.19658536585365854,0.04975391986062716,0.08077473887528641,112,41,0.08077473887528641
4,risk_on_growth,ndx_new_252d_high_low_spread_pct,breadth_concentration,0.05623060357615762,0.061402665982270475,0.005172062406112857,0.07865710347787609,112,41,0.07865710347787609
4,risk_on_growth,baa10y_level_z,macro_credit,0.3148700501934589,0.25480982116545886,-0.06006022902800001,-0.06143928985207342,112,41,0.06143928985207342
4,risk_on_growth,payems_yoy_chg_13p,macro_growth,-0.01321191890552786,-0.014907763996986581,-0.0016958450914587204,-0.05309539226140508,112,41,0.05309539226140508
4,risk_on_growth,ndx_pct_above_sma200,breadth_concentration,0.6530940537780933,0.6635508642844267,0.010456810506333403,0.050403544867753294,112,41,0.050403544867753294
4,risk_on_growth,unrate_chg_26p,macro_growth,1.011607142857143,1.0731707317073171,0.06156358885017421,0.024845186890739317,112,41,0.024845186890739317
4,risk_on_growth,spy_ret_13p,cross_asset,0.065445203708958,0.0637128081347866,-0.0017323955741714026,-0.021598251170191644,112,41,0.021598251170191644
4,risk_on_growth,nfci_chg_13p,macro_credit,-0.24814285714285716,-0.24548780487804878,0.0026550522648083885,0.006490792359476341,112,41,0.006490792359476341
4,risk_on_growth,ndx_current_top10_market_cap_weight_pct_chg_13p,breadth_concentration,0.0,0.0,0.0,,112,41,
13,fragile_growth,qqq_rv_13p,qqq_state,0.21574907360887058,0.14067011450195568,-0.0750789591069149,-1.6118738580748069,53,26,1.6118738580748069
13,fragile_growth,t5yie_chg_13p,macro_rates,0.4760377358490566,0.038076923076923126,-0.4379608127721335,-1.5228427435275065,53,26,1.5228427435275065
13,fragile_growth,dgs2_level_z,macro_rates,-1.1269984769263566,-0.6388618460056801,0.4881366309206765,1.5026770260448683,53,26,1.5026770260448683
13,fragile_growth,t10yie_chg_13p,macro_rates,0.3426415094339622,0.06230769230769228,-0.2803338171262699,-1.4653055958599401,53,26,1.4653055958599401
13,fragile_growth,sahm_realtime_level_z,macro_growth,0.9368517383162651,-0.4695782829380668,-1.406430021254332,-1.4622660478659153,53,26,1.4622660478659153
13,fragile_growth,sahm_realtime_level,macro_growth,4.250000000000001,1.0515384615384613,-3.1984615384615394,-1.4524833744729335,53,26,1.4524833744729335
13,fragile_growth,sahm_realtime_trigger,macro_growth,1.0,0.5,-0.5,-1.3399457248166977,53,26,1.3399457248166977
13,fragile_growth,qqq_rv_26p,qqq_state,0.23329010002947184,0.17017922989172793,-0.06311087013774391,-1.2654573202900223,53,26,1.2654573202900223
13,fragile_growth,qqq_ret_26p,qqq_state,0.2595926587510281,0.13778532991461268,-0.12180732883641543,-1.204508176872185,53,26,1.204508176872185
13,fragile_growth,qqq_dist_sma40p,qqq_state,0.1691435622335084,0.10924102058139258,-0.05990254165211582,-1.1961891599141148,53,26,1.1961891599141148
13,fragile_growth,dgs10_level_z,macro_rates,-0.3803763660365609,0.5039405231720505,0.8843168892086114,1.184418345297923,53,26,1.184418345297923
13,fragile_growth,policy_rate_chg_13p,macro_rates,-0.009245283018867925,0.03192307692307693,0.04116835994194486,1.1665924862767698,53,26,1.1665924862767698
13,fragile_growth,yield_curve_10y2y_chg_13p,macro_rates,0.2841509433962264,-0.02500000000000003,-0.3091509433962264,-1.1639231730586679,53,26,1.1639231730586679
13,fragile_growth,payems_yoy_chg_13p,macro_growth,0.015459435596910442,0.07098427792049737,0.055524842323586926,1.1289158306435876,53,26,1.1289158306435876
